time,temperature
2024-01-01T00:42:01,13
2024-01-01T00:36:43,32
2024-01-01T01:59:26,46
2024-01-01T00:27:43,80
2024-01-01T02:07:41,64
2024-01-01T03:17:34,53
2024-01-01T04:05:36,67
2024-01-01T00:21:49,64
2024-01-01T03:16:54,19
2024-01-01T03:44:19,13
2024-01-01T03:29:19,52
2024-01-01T02:05:31,96
2024-01-01T02:34:31,21
2024-01-01T00:08:28,6
2024-01-01T00:33:13,18
2024-01-01T01:47:55,80
2024-01-01T01:57:42,39
2024-01-01T02:33:34,61
2024-01-01T00:31:41,51
2024-01-01T00:37:38,94
2024-01-01T01:21:38,77
2024-01-01T02:41:37,81
2024-01-01T00:27:45,81
2024-01-01T01:01:43,5
2024-01-01T00:09:18,99
2024-01-01T00:04:02,60
2024-01-01T00:44:13,71
2024-01-01T01:59:58,81
2024-01-01T02:16:20,41
2024-01-01T02:39:32,30
2024-01-01T00:18:34,48
2024-01-01T02:50:35,87
2024-01-01T03:55:37,27
2024-01-01T02:48:25,38
2024-01-01T01:46:58,58
2024-01-01T00:40:39,55
2024-01-01T01:43:36,32
2024-01-01T01:55:20,41
2024-01-01T02:39:49,85
2024-01-01T02:29:50,21
2024-01-01T03:11:25,82
2024-01-01T01:51:52,45
2024-01-01T02:42:38,14
2024-01-01T02:55:10,15
2024-01-01T03:43:27,5
2024-01-01T01:45:30,81
2024-01-01T03:21:34,84
2024-01-01T02:53:28,64
2024-01-01T00:32:21,12
2024-01-01T02:01:22,50
2024-01-01T02:39:06,4
2024-01-01T00:23:54,80
2024-01-01T03:53:08,15
2024-01-01T01:01:10,44
2024-01-01T00:06:42,70
2024-01-01T03:50:13,30
2024-01-01T02:47:15,40
2024-01-01T01:12:06,85
2024-01-01T04:00:06,86
2024-01-01T04:08:54,4
2024-01-01T02:39:31,13
2024-01-01T00:21:11,98
2024-01-01T03:31:17,81
2024-01-01T00:06:02,94
2024-01-01T03:15:59,68
2024-01-01T03:03:27,21
2024-01-01T00:26:00,80
2024-01-01T00:22:47,97
2024-01-01T03:42:40,44
2024-01-01T00:42:24,95
2024-01-01T00:31:42,41
2024-01-01T03:39:33,87
2024-01-01T00:06:20,16
2024-01-01T03:30:20,24
2024-01-01T02:46:58,65
2024-01-01T02:59:10,84
2024-01-01T03:49:27,72
2024-01-01T03:00:10,23
2024-01-01T03:01:25,100
2024-01-01T03:28:40,33
2024-01-01T03:00:45,50
2024-01-01T03:09:01,4
2024-01-01T01:23:30,82
2024-01-01T01:25:07,16
2024-01-01T00:40:51,28
2024-01-01T04:00:54,30
2024-01-01T01:17:13,34
2024-01-01T03:04:43,18
2024-01-01T01:28:55,6
2024-01-01T00:57:30,18
2024-01-01T00:20:31,16
2024-01-01T03:26:10,69
2024-01-01T01:45:01,43
2024-01-01T01:42:36,70
2024-01-01T01:43:30,88
2024-01-01T00:05:14,82
2024-01-01T03:00:02,76
2024-01-01T03:42:47,98
2024-01-01T03:51:51,55
2024-01-01T03:44:06,6
2024-01-01T02:29:51,36
2024-01-01T03:24:46,92
2024-01-01T01:05:02,59
2024-01-01T03:31:11,53
2024-01-01T01:25:52,22
2024-01-01T03:13:55,90
2024-01-01T03:47:32,86
2024-01-01T01:32:05,45
2024-01-01T00:53:26,53
2024-01-01T02:09:18,61
2024-01-01T02:30:00,46
2024-01-01T03:48:09,75
2024-01-01T03:48:22,56
2024-01-01T02:28:09,70
2024-01-01T00:09:04,32
2024-01-01T00:14:10,39
2024-01-01T00:36:07,29
2024-01-01T00:09:50,4
2024-01-01T00:49:10,12
2024-01-01T01:16:38,83
2024-01-01T03:57:24,7
2024-01-01T03:08:24,26
2024-01-01T01:44:36,50
2024-01-01T00:24:08,27
2024-01-01T03:48:50,27
2024-01-01T00:43:17,2
2024-01-01T03:23:34,71
2024-01-01T03:32:37,15
2024-01-01T03:39:24,52
2024-01-01T00:30:37,43
2024-01-01T00:34:05,39
2024-01-01T01:45:59,34
2024-01-01T02:56:47,70
2024-01-01T03:02:50,1
2024-01-01T02:23:48,88
2024-01-01T01:51:40,86
2024-01-01T02:45:04,7
2024-01-01T01:40:23,11
2024-01-01T00:21:37,68
2024-01-01T01:13:26,11
2024-01-01T03:55:29,36
2024-01-01T03:12:19,65
2024-01-01T02:55:44,92
2024-01-01T03:15:07,62
2024-01-01T01:53:49,43
2024-01-01T01:53:26,24
2024-01-01T00:28:53,82
2024-01-01T01:15:52,53
2024-01-01T03:19:23,23
2024-01-01T02:07:52,74
2024-01-01T00:02:58,21
2024-01-01T03:46:39,57
2024-01-01T03:55:02,82
2024-01-01T01:04:33,39
2024-01-01T00:39:42,12
2024-01-01T03:36:57,18
2024-01-01T03:41:14,19
2024-01-01T02:48:24,46
2024-01-01T02:54:16,97
2024-01-01T01:14:27,95
2024-01-01T02:26:54,100
2024-01-01T03:29:18,6
2024-01-01T03:05:44,64
2024-01-01T03:18:40,98
2024-01-01T02:21:52,28
2024-01-01T00:57:38,17
2024-01-01T03:04:31,73
2024-01-01T02:57:14,21
2024-01-01T00:00:13,27
2024-01-01T00:29:40,87
2024-01-01T02:10:22,40
2024-01-01T02:54:07,30
2024-01-01T02:18:46,71
2024-01-01T03:41:07,70
2024-01-01T03:45:36,56
2024-01-01T03:54:37,36
2024-01-01T03:57:44,80
2024-01-01T00:22:55,32
2024-01-01T02:20:31,24
2024-01-01T01:42:29,97
2024-01-01T02:53:17,1
2024-01-01T02:43:58,72
2024-01-01T02:10:09,62
2024-01-01T03:37:06,40
2024-01-01T00:03:21,78
2024-01-01T03:20:06,16
2024-01-01T03:11:31,69
2024-01-01T03:21:35,5
2024-01-01T04:00:39,67
2024-01-01T00:14:31,25
2024-01-01T01:48:51,73
2024-01-01T01:05:52,24
2024-01-01T03:39:06,11
2024-01-01T01:43:38,29
2024-01-01T02:01:28,46
2024-01-01T04:05:26,45
2024-01-01T00:11:30,49
2024-01-01T01:38:18,94
2024-01-01T03:02:30,30
2024-01-01T03:50:37,14
2024-01-01T02:36:40,80
2024-01-01T03:51:20,2
2024-01-01T00:45:47,18
2024-01-01T04:06:32,32
2024-01-01T02:56:55,99
2024-01-01T03:54:52,69
2024-01-01T04:09:19,3
2024-01-01T01:27:02,60
2024-01-01T02:14:37,62
2024-01-01T03:24:06,64
2024-01-01T00:20:38,14
2024-01-01T02:11:52,31
2024-01-01T01:23:31,50
2024-01-01T00:53:35,10
2024-01-01T01:07:33,58
2024-01-01T02:05:56,81
2024-01-01T01:40:42,95
2024-01-01T02:30:06,100
2024-01-01T03:58:17,37
2024-01-01T03:50:38,3
2024-01-01T04:08:13,11
2024-01-01T02:57:41,21
2024-01-01T01:03:23,13
2024-01-01T01:22:52,79
2024-01-01T00:37:50,87
2024-01-01T02:21:58,84
2024-01-01T00:09:42,39
2024-01-01T01:17:57,31
2024-01-01T01:41:04,30
2024-01-01T02:12:57,77
2024-01-01T03:53:05,82
2024-01-01T04:00:55,98
2024-01-01T01:26:07,78
2024-01-01T03:59:22,33
2024-01-01T00:08:16,87
2024-01-01T03:08:39,64
2024-01-01T00:34:50,49
2024-01-01T03:10:10,19
2024-01-01T00:21:48,60
2024-01-01T00:24:26,39
2024-01-01T02:29:31,31
2024-01-01T02:21:10,9
2024-01-01T00:01:58,50
2024-01-01T01:17:21,1
2024-01-01T03:16:33,58
2024-01-01T01:45:03,1
2024-01-01T02:49:38,26
2024-01-01T02:58:52,30
2024-01-01T00:22:15,68
2024-01-01T02:08:07,72
2024-01-01T01:17:26,55
2024-01-01T02:50:28,95
2024-01-01T03:06:50,93
2024-01-01T01:57:14,5
2024-01-01T02:56:51,74
2024-01-01T01:01:01,72
2024-01-01T00:57:29,61
2024-01-01T03:36:35,100
2024-01-01T03:25:28,68
2024-01-01T02:56:30,58
2024-01-01T03:25:56,43
2024-01-01T02:37:00,35
2024-01-01T02:43:41,99
2024-01-01T03:10:08,6
2024-01-01T02:47:48,78
2024-01-01T03:27:54,82
2024-01-01T00:34:42,19
2024-01-01T00:28:37,84
2024-01-01T00:15:08,62
2024-01-01T01:26:44,71
2024-01-01T01:41:35,10
2024-01-01T03:27:49,95
2024-01-01T01:29:19,65
2024-01-01T01:37:45,25
2024-01-01T01:35:00,96
2024-01-01T01:48:04,86
2024-01-01T02:58:43,60
2024-01-01T04:09:36,91
2024-01-01T03:13:13,89
2024-01-01T02:59:15,91
2024-01-01T00:34:01,50
2024-01-01T01:43:55,24
2024-01-01T02:22:12,60
2024-01-01T01:53:15,7
2024-01-01T03:33:54,95
2024-01-01T01:38:00,12
2024-01-01T03:15:06,50
2024-01-01T04:05:37,82
2024-01-01T04:05:40,78
2024-01-01T01:45:48,49
2024-01-01T03:55:00,96
2024-01-01T01:02:21,92
2024-01-01T03:19:16,89
2024-01-01T03:54:33,73
2024-01-01T02:05:18,29
2024-01-01T01:55:08,42
2024-01-01T00:35:41,43
2024-01-01T00:58:39,30
2024-01-01T00:48:27,64
2024-01-01T04:01:31,50
2024-01-01T02:03:54,38
2024-01-01T01:26:26,33
2024-01-01T02:45:57,73
2024-01-01T02:03:38,72
2024-01-01T03:38:31,34
2024-01-01T01:44:13,31
2024-01-01T00:48:32,4
2024-01-01T01:24:45,72
2024-01-01T01:17:39,66
2024-01-01T00:56:15,48
2024-01-01T01:37:03,30
2024-01-01T00:06:15,88
2024-01-01T00:14:52,87
2024-01-01T03:03:13,66
2024-01-01T01:13:02,20
2024-01-01T02:59:57,30
2024-01-01T03:41:06,70
2024-01-01T02:43:24,99
2024-01-01T03:28:20,24
2024-01-01T01:06:15,16
2024-01-01T02:48:00,4
2024-01-01T03:23:08,96
2024-01-01T03:39:19,84
2024-01-01T01:33:26,11
2024-01-01T03:02:24,24
2024-01-01T01:13:34,42
2024-01-01T00:52:41,35
2024-01-01T00:05:33,64
2024-01-01T03:41:40,4
2024-01-01T00:02:15,81
2024-01-01T02:53:01,47
2024-01-01T01:06:23,45
2024-01-01T02:51:18,61
2024-01-01T03:07:51,31
2024-01-01T03:08:54,22
2024-01-01T01:12:59,44
2024-01-01T01:42:30,1
2024-01-01T01:03:41,85
2024-01-01T02:36:36,37
2024-01-01T03:50:47,37
2024-01-01T01:13:44,16
2024-01-01T01:21:30,21
2024-01-01T01:43:20,48
2024-01-01T01:37:56,53
2024-01-01T01:54:44,57
2024-01-01T02:31:52,37
2024-01-01T02:48:30,34
2024-01-01T03:27:39,89
2024-01-01T03:21:00,59
2024-01-01T00:22:33,50
2024-01-01T01:51:04,94
2024-01-01T03:53:37,41
2024-01-01T01:52:00,85
2024-01-01T02:26:21,49
2024-01-01T03:59:45,43
2024-01-01T02:40:18,93
2024-01-01T01:26:09,98
2024-01-01T02:02:40,2
2024-01-01T02:12:53,13
2024-01-01T02:35:31,83
2024-01-01T03:33:10,51
2024-01-01T04:00:02,90
2024-01-01T00:54:58,2
2024-01-01T01:06:25,22
2024-01-01T01:23:21,51
2024-01-01T01:53:25,66
2024-01-01T04:00:33,98
2024-01-01T00:41:21,38
2024-01-01T02:52:37,21
2024-01-01T03:41:54,34
2024-01-01T03:01:36,53
2024-01-01T02:17:01,56
2024-01-01T03:05:20,38
2024-01-01T02:40:16,78
2024-01-01T03:45:19,19
2024-01-01T01:10:32,30
2024-01-01T01:15:01,74
2024-01-01T01:05:47,68
2024-01-01T00:03:03,22
2024-01-01T00:19:35,11
2024-01-01T00:44:25,4
2024-01-01T04:03:40,55
2024-01-01T02:40:26,80
2024-01-01T02:17:47,22
2024-01-01T00:06:30,100
2024-01-01T03:57:01,92
2024-01-01T00:26:29,32
2024-01-01T00:49:38,51
2024-01-01T01:12:41,67
2024-01-01T03:56:15,2
2024-01-01T03:09:15,52
2024-01-01T02:43:30,79
2024-01-01T04:04:39,99
2024-01-01T02:35:30,17
2024-01-01T03:30:47,62
2024-01-01T01:36:45,12
2024-01-01T01:13:15,49
2024-01-01T00:58:51,79
2024-01-01T01:42:50,5
2024-01-01T00:41:26,23
2024-01-01T03:28:48,10
2024-01-01T01:06:41,85
2024-01-01T01:09:36,46
2024-01-01T02:21:16,80
2024-01-01T00:42:19,58
2024-01-01T03:01:31,36
2024-01-01T03:11:12,31
2024-01-01T01:10:26,34
2024-01-01T03:30:34,81
2024-01-01T02:37:51,6
2024-01-01T00:21:31,47
2024-01-01T00:29:53,100
2024-01-01T01:16:11,76
2024-01-01T02:13:36,9
2024-01-01T00:20:15,64
2024-01-01T03:51:24,83
2024-01-01T03:23:50,54
2024-01-01T03:02:46,83
2024-01-01T00:41:08,5
2024-01-01T01:45:08,98
2024-01-01T00:33:32,71
2024-01-01T02:16:24,76
2024-01-01T03:49:34,52
2024-01-01T00:21:30,97
2024-01-01T01:26:46,2
2024-01-01T01:17:15,7
2024-01-01T00:15:03,81
2024-01-01T00:38:15,55
2024-01-01T01:33:54,26
2024-01-01T02:32:18,39
2024-01-01T03:21:31,33
2024-01-01T03:28:36,61
2024-01-01T02:19:44,87
2024-01-01T00:07:18,100
2024-01-01T01:42:43,79
2024-01-01T00:51:03,99
2024-01-01T00:52:17,90
2024-01-01T02:59:13,75
2024-01-01T02:35:03,24
2024-01-01T00:11:40,43
2024-01-01T02:13:49,18
2024-01-01T02:00:49,42
2024-01-01T02:19:34,65
2024-01-01T02:49:16,63
2024-01-01T00:43:07,15
2024-01-01T00:28:29,44
2024-01-01T03:58:39,47
2024-01-01T00:16:09,66
2024-01-01T00:27:06,72
2024-01-01T01:14:15,67
2024-01-01T01:19:08,78
2024-01-01T02:39:43,32
2024-01-01T01:42:53,13
2024-01-01T01:58:55,53
2024-01-01T03:06:14,37
2024-01-01T02:19:07,43
2024-01-01T00:54:32,74
2024-01-01T03:33:21,45
2024-01-01T01:36:34,29
2024-01-01T00:13:30,51
2024-01-01T03:48:08,28
2024-01-01T03:45:10,14
2024-01-01T01:38:17,30
2024-01-01T02:06:24,48
2024-01-01T03:11:13,26
2024-01-01T02:27:05,89
2024-01-01T00:52:22,19
2024-01-01T01:48:02,27
2024-01-01T01:02:52,29
2024-01-01T01:17:24,62
2024-01-01T02:00:10,65
2024-01-01T01:19:07,20
2024-01-01T02:33:11,20
2024-01-01T03:29:32,71
2024-01-01T00:53:19,54
2024-01-01T01:47:00,68
2024-01-01T00:28:35,56
2024-01-01T03:21:05,83
2024-01-01T03:37:09,37
2024-01-01T03:57:35,9
2024-01-01T02:47:23,60
2024-01-01T03:15:05,64
2024-01-01T03:32:51,20
2024-01-01T03:48:25,68
2024-01-01T00:10:08,56
2024-01-01T00:08:04,40
2024-01-01T00:52:08,27
2024-01-01T00:16:04,2
2024-01-01T00:20:52,7
2024-01-01T02:32:52,21
2024-01-01T01:19:09,20
2024-01-01T03:33:08,56
2024-01-01T03:16:39,67
2024-01-01T01:43:13,73
2024-01-01T03:56:10,45
2024-01-01T00:57:20,35
2024-01-01T02:56:44,15
2024-01-01T01:30:06,16
2024-01-01T00:32:03,80
2024-01-01T01:13:42,14
2024-01-01T01:30:23,94
2024-01-01T01:13:50,52
2024-01-01T02:51:37,16
2024-01-01T02:57:44,26
2024-01-01T03:37:16,95
2024-01-01T03:40:27,69
2024-01-01T03:08:13,73
2024-01-01T00:43:52,48
2024-01-01T03:32:11,37
2024-01-01T00:02:03,56
2024-01-01T03:01:57,51
2024-01-01T01:50:52,10
2024-01-01T02:09:13,64
2024-01-01T00:40:38,3
2024-01-01T03:54:51,94
2024-01-01T01:28:36,8
2024-01-01T01:44:50,33
2024-01-01T02:08:37,80
2024-01-01T02:41:04,58
2024-01-01T02:49:18,40
2024-01-01T00:26:53,21
2024-01-01T04:00:26,15
2024-01-01T03:02:31,74
2024-01-01T00:04:07,49
2024-01-01T02:30:58,68
2024-01-01T00:22:24,46
2024-01-01T00:37:15,69
2024-01-01T02:01:48,66
2024-01-01T02:58:18,99
2024-01-01T01:09:27,10
2024-01-01T03:36:47,45
2024-01-01T00:19:45,23
2024-01-01T01:57:56,25
2024-01-01T03:52:38,56
2024-01-01T01:13:00,56
2024-01-01T00:49:01,62
2024-01-01T03:01:21,88
2024-01-01T00:16:41,88
2024-01-01T01:05:27,73
2024-01-01T00:15:52,57
2024-01-01T01:21:48,81
2024-01-01T00:37:36,81
2024-01-01T01:59:09,45
2024-01-01T02:58:13,62
2024-01-01T00:54:46,16
2024-01-01T00:37:56,38
2024-01-01T03:08:31,19
2024-01-01T03:56:20,31
2024-01-01T00:58:46,62
2024-01-01T01:07:51,45
2024-01-01T03:37:36,43
2024-01-01T02:42:11,69
2024-01-01T00:45:44,34
2024-01-01T02:26:35,72
2024-01-01T02:17:07,17
2024-01-01T01:18:02,55
2024-01-01T00:53:38,30
2024-01-01T00:00:04,83
2024-01-01T02:29:57,20
2024-01-01T03:35:56,45
2024-01-01T03:59:37,67
2024-01-01T03:14:59,65
2024-01-01T01:14:28,76
2024-01-01T02:07:02,77
2024-01-01T00:55:02,23
2024-01-01T02:41:27,96
2024-01-01T01:32:26,68
2024-01-01T02:17:44,45
2024-01-01T03:34:49,45
2024-01-01T04:02:39,81
2024-01-01T01:05:05,80
2024-01-01T02:13:35,94
2024-01-01T02:07:09,22
2024-01-01T03:39:14,69
2024-01-01T01:52:22,87
2024-01-01T03:32:05,76
2024-01-01T01:00:09,79
2024-01-01T00:47:57,47
2024-01-01T00:20:26,44
2024-01-01T01:07:14,31
2024-01-01T03:06:40,72
2024-01-01T02:47:59,2
2024-01-01T03:45:14,64
2024-01-01T03:58:44,55
2024-01-01T02:06:34,44
2024-01-01T03:37:04,34
2024-01-01T01:43:28,14
2024-01-01T04:02:43,7
2024-01-01T01:59:37,88
2024-01-01T03:02:59,44
2024-01-01T01:41:32,44
2024-01-01T02:22:18,3
2024-01-01T00:04:04,62
2024-01-01T01:35:26,80
2024-01-01T03:04:02,96
2024-01-01T00:34:56,47
2024-01-01T01:58:41,76
2024-01-01T00:19:17,78
2024-01-01T04:00:29,94
2024-01-01T02:31:08,7
2024-01-01T02:17:36,96
2024-01-01T02:18:58,7
2024-01-01T02:40:06,20
2024-01-01T02:05:01,4
2024-01-01T00:22:39,91
2024-01-01T00:52:19,91
2024-01-01T03:16:24,96
2024-01-01T03:35:46,39
2024-01-01T03:35:14,37
2024-01-01T04:03:50,7
2024-01-01T01:51:10,28
2024-01-01T03:13:35,34
2024-01-01T04:06:13,28
2024-01-01T03:32:29,52
2024-01-01T02:30:18,30
2024-01-01T03:23:01,59
2024-01-01T03:35:28,49
2024-01-01T00:35:42,9
2024-01-01T04:02:48,85
2024-01-01T01:36:24,4
2024-01-01T01:56:47,56
2024-01-01T00:24:50,60
2024-01-01T02:22:16,41
2024-01-01T02:30:49,16
2024-01-01T02:56:06,56
2024-01-01T02:51:22,74
2024-01-01T01:44:51,12
2024-01-01T00:58:57,90
2024-01-01T01:51:42,32
2024-01-01T02:05:04,31
2024-01-01T00:27:09,39
2024-01-01T02:39:56,96
2024-01-01T02:03:27,31
2024-01-01T02:47:10,76
2024-01-01T01:43:04,94
2024-01-01T01:47:48,50
2024-01-01T03:43:23,61
2024-01-01T00:49:06,11
2024-01-01T02:14:22,35
2024-01-01T03:10:59,76
2024-01-01T00:18:15,56
2024-01-01T00:05:30,57
2024-01-01T01:20:18,1
2024-01-01T01:41:16,28
2024-01-01T03:44:24,74
2024-01-01T01:36:53,95
2024-01-01T00:25:22,4
2024-01-01T03:54:25,58
2024-01-01T00:49:17,55
2024-01-01T02:20:00,33
2024-01-01T00:36:53,60
2024-01-01T01:26:12,86
2024-01-01T02:06:46,2
2024-01-01T01:19:17,59
2024-01-01T00:22:17,85
2024-01-01T00:34:39,27
2024-01-01T03:50:27,94
2024-01-01T00:43:19,7
2024-01-01T00:58:52,57
2024-01-01T00:13:55,36
2024-01-01T01:12:31,20
2024-01-01T03:03:28,21
2024-01-01T00:46:52,35
2024-01-01T01:33:02,49
2024-01-01T01:43:31,52
2024-01-01T02:39:10,40
2024-01-01T03:00:04,46
2024-01-01T01:36:25,9
2024-01-01T03:03:10,13
2024-01-01T01:56:00,71
2024-01-01T03:41:00,27
2024-01-01T03:31:51,12
2024-01-01T02:46:01,26
2024-01-01T03:39:26,78
2024-01-01T03:43:36,50
2024-01-01T03:50:59,87
2024-01-01T02:53:12,96
2024-01-01T04:07:23,49
2024-01-01T00:46:11,40
2024-01-01T01:48:45,30
2024-01-01T00:30:23,53
2024-01-01T03:07:34,31
2024-01-01T03:27:57,39
2024-01-01T03:16:36,1
2024-01-01T01:08:44,83
2024-01-01T04:05:50,30
2024-01-01T01:25:34,1
2024-01-01T01:32:24,75
2024-01-01T02:22:01,40
2024-01-01T01:57:40,92
2024-01-01T01:28:52,62
2024-01-01T01:39:32,10
2024-01-01T02:54:27,98
2024-01-01T02:08:18,49
2024-01-01T00:26:37,82
2024-01-01T00:02:11,100
2024-01-01T03:18:33,97
2024-01-01T02:09:07,72
2024-01-01T03:28:34,19
2024-01-01T02:36:04,8
2024-01-01T03:18:37,47
2024-01-01T00:20:48,44
2024-01-01T02:56:12,42
2024-01-01T02:07:24,33
2024-01-01T01:02:18,23
2024-01-01T01:02:00,36
2024-01-01T01:37:18,83
2024-01-01T00:50:55,11
2024-01-01T03:36:06,60
2024-01-01T04:02:00,72
2024-01-01T00:35:01,95
2024-01-01T00:24:23,66
2024-01-01T01:27:42,64
2024-01-01T00:04:12,97
2024-01-01T04:06:04,91
2024-01-01T01:26:24,50
2024-01-01T02:26:34,68
2024-01-01T03:28:10,96
2024-01-01T03:39:55,19
2024-01-01T00:49:41,60
2024-01-01T02:28:16,60
2024-01-01T03:22:48,100
2024-01-01T01:19:19,36
2024-01-01T00:03:59,37
2024-01-01T00:07:55,63
2024-01-01T02:00:11,21
2024-01-01T02:40:40,40
2024-01-01T02:12:09,4
2024-01-01T01:28:17,30
2024-01-01T03:19:42,26
2024-01-01T02:47:40,39
2024-01-01T03:51:14,13
2024-01-01T01:26:11,56
2024-01-01T01:38:43,45
2024-01-01T01:31:04,29
2024-01-01T01:02:33,44
2024-01-01T02:31:53,71
2024-01-01T00:08:08,88
2024-01-01T02:45:32,79
2024-01-01T03:10:09,44
2024-01-01T02:21:37,88
2024-01-01T01:27:24,97
2024-01-01T03:59:00,30
2024-01-01T02:54:20,89
2024-01-01T03:32:13,43
2024-01-01T01:04:25,90
2024-01-01T03:55:01,100
2024-01-01T02:07:34,62
2024-01-01T02:46:15,22
2024-01-01T03:56:21,5
2024-01-01T00:26:32,43
2024-01-01T01:40:09,45
2024-01-01T01:16:47,11
2024-01-01T00:13:59,57
2024-01-01T01:21:03,86
2024-01-01T01:36:43,5
2024-01-01T02:04:56,63
2024-01-01T04:04:00,38
2024-01-01T01:33:44,85
2024-01-01T03:52:30,15
2024-01-01T01:57:37,85
2024-01-01T02:15:13,93
2024-01-01T02:21:18,2
2024-01-01T03:59:46,96
2024-01-01T03:54:49,10
2024-01-01T01:57:03,88
2024-01-01T00:52:11,84
2024-01-01T00:08:55,88
2024-01-01T00:14:03,5
2024-01-01T00:09:29,37
2024-01-01T03:31:49,18
2024-01-01T03:50:01,100
2024-01-01T02:01:59,93
2024-01-01T03:34:33,44
2024-01-01T04:00:03,33
2024-01-01T00:04:08,16
2024-01-01T00:50:22,32
2024-01-01T00:32:39,73
2024-01-01T01:32:23,42
2024-01-01T03:00:22,89
2024-01-01T02:36:57,57
2024-01-01T01:37:52,82
2024-01-01T03:19:21,6
2024-01-01T00:20:27,2
2024-01-01T02:16:47,31
2024-01-01T03:16:28,91
2024-01-01T03:12:43,69
2024-01-01T01:01:25,43
2024-01-01T00:19:27,93
2024-01-01T03:29:31,16
2024-01-01T01:05:51,2
2024-01-01T01:59:34,28
2024-01-01T03:19:13,13
2024-01-01T00:21:58,84
2024-01-01T02:17:57,88
2024-01-01T03:43:11,16
2024-01-01T02:56:27,72
2024-01-01T03:19:17,77
2024-01-01T01:10:21,92
2024-01-01T01:23:23,29
2024-01-01T02:18:50,9
2024-01-01T00:25:17,79
2024-01-01T01:46:22,68
2024-01-01T01:46:54,93
2024-01-01T02:25:55,12
2024-01-01T02:40:37,28
2024-01-01T03:36:04,42
2024-01-01T01:45:27,84
2024-01-01T03:49:26,76
2024-01-01T02:25:04,21
2024-01-01T00:19:47,14
2024-01-01T02:50:29,56
2024-01-01T03:51:32,83
2024-01-01T01:44:32,87
2024-01-01T00:07:59,14
2024-01-01T00:46:41,14
2024-01-01T01:52:48,35
2024-01-01T02:43:35,39
2024-01-01T03:17:59,38
2024-01-01T02:29:06,80
2024-01-01T01:45:20,54
2024-01-01T01:53:57,45
2024-01-01T02:09:44,100
2024-01-01T02:52:41,47
2024-01-01T03:25:37,33
2024-01-01T01:18:07,58
2024-01-01T01:49:26,44
2024-01-01T02:53:09,93
2024-01-01T01:20:45,75
2024-01-01T01:51:46,70
2024-01-01T03:18:22,41
2024-01-01T00:31:53,50
2024-01-01T00:17:01,1
2024-01-01T03:02:16,77
2024-01-01T03:49:11,98
2024-01-01T00:55:16,58
2024-01-01T02:38:23,53
2024-01-01T00:53:50,7
2024-01-01T02:49:53,54
2024-01-01T00:44:17,46
2024-01-01T03:02:13,7
2024-01-01T00:53:00,25
2024-01-01T01:31:43,64
2024-01-01T01:59:44,5
2024-01-01T00:21:23,41
2024-01-01T02:11:14,37
2024-01-01T02:14:11,40
2024-01-01T02:22:54,69
2024-01-01T00:29:50,61
2024-01-01T02:35:53,85
2024-01-01T03:01:28,82
2024-01-01T02:48:58,73
2024-01-01T01:24:40,19
2024-01-01T00:58:19,10
2024-01-01T00:32:17,31
2024-01-01T02:14:23,84
2024-01-01T02:55:02,78
2024-01-01T01:13:47,5
2024-01-01T02:05:58,55
2024-01-01T02:17:39,69
2024-01-01T02:22:34,13
2024-01-01T02:59:30,37
2024-01-01T03:11:38,49
2024-01-01T03:52:28,76
2024-01-01T04:02:25,40
2024-01-01T02:31:57,82
2024-01-01T02:53:27,37
2024-01-01T03:40:11,8
2024-01-01T02:40:35,28
2024-01-01T00:05:43,16
2024-01-01T01:08:24,80
2024-01-01T04:06:55,94
2024-01-01T00:14:11,93
2024-01-01T00:07:16,61
2024-01-01T01:45:47,26
2024-01-01T02:25:39,48
2024-01-01T03:28:11,73
2024-01-01T00:46:40,25
2024-01-01T04:00:20,43
2024-01-01T00:56:58,8
2024-01-01T00:53:34,73
2024-01-01T00:59:55,24
2024-01-01T03:50:53,59
2024-01-01T03:35:48,18
2024-01-01T02:58:54,49
2024-01-01T03:40:18,76
2024-01-01T00:42:38,9
2024-01-01T00:42:55,45
2024-01-01T02:01:11,42
2024-01-01T00:16:11,26
2024-01-01T01:24:49,39
2024-01-01T01:43:58,82
2024-01-01T02:31:36,13
2024-01-01T02:35:59,81
2024-01-01T02:01:40,7
2024-01-01T00:41:55,11
2024-01-01T03:47:39,74
2024-01-01T02:47:29,97
2024-01-01T00:09:02,100
2024-01-01T00:44:57,94
2024-01-01T02:31:16,3
2024-01-01T02:45:50,29
2024-01-01T03:42:57,76
2024-01-01T00:50:34,66
2024-01-01T01:39:39,52
2024-01-01T01:32:25,51
2024-01-01T02:08:23,71
2024-01-01T00:12:16,67
2024-01-01T03:30:04,100
2024-01-01T03:06:20,88
2024-01-01T01:53:01,74
2024-01-01T03:44:45,28
2024-01-01T00:39:11,32
2024-01-01T03:32:16,9
2024-01-01T01:52:33,29
2024-01-01T02:54:51,9
2024-01-01T00:50:11,100
2024-01-01T03:46:20,43
2024-01-01T03:59:38,72
2024-01-01T03:37:03,58
2024-01-01T00:51:05,31
2024-01-01T04:05:11,87
2024-01-01T02:33:28,39
2024-01-01T02:44:31,5
2024-01-01T00:09:07,12
2024-01-01T00:19:46,48
2024-01-01T00:29:36,9
2024-01-01T01:20:16,82
2024-01-01T01:46:45,26
2024-01-01T02:23:53,96
2024-01-01T01:20:52,93
2024-01-01T03:20:10,50
